,Date,Precipitation,Air Temperature,Relative Humidity,Wind Speed ,lag_f1
2427,2020-02-20 09:00,0.0,22.2,55.8,2.3,0.0
2428,2020-02-20 10:00,0.0,21.9,54.5,2.3,0.0
2429,2020-02-20 11:00,0.0,21.2,59.6,2.6,0.0
2430,2020-02-20 12:00,0.0,20.2,61.5,2.1,0.0
2431,2020-02-20 13:00,0.0,19.1,64.5,1.4,0.0
2432,2020-02-20 14:00,0.0,18.3,73.5,1.0,0.0
2433,2020-02-20 15:00,0.0,16.8,93.0,1.4,0.0
2434,2020-02-20 16:00,0.0,16.3,100.0,1.2,0.0
2435,2020-02-20 17:00,0.0,15.5,100.0,1.2,0.0
2436,2020-02-20 18:00,0.0,14.7,100.0,1.3,0.0
2437,2020-02-20 19:00,0.0,14.2,100.0,1.5,0.0
2438,2020-02-20 20:00,0.0,13.7,100.0,1.5,0.0
2439,2020-02-20 21:00,0.0,13.4,100.0,0.9,0.0
2440,2020-02-20 22:00,0.0,13.4,100.0,1.3,0.0
2441,2020-02-20 23:00,0.0,13.7,100.0,2.1,0.0
2442,2020-02-21 00:00,0.0,13.5,100.0,0.9,0.0
2443,2020-02-21 01:00,0.0,13.3,100.0,1.2,0.0
2444,2020-02-21 02:00,0.0,13.6,100.0,1.5,0.0
2445,2020-02-21 03:00,0.0,14.1,100.0,1.6,0.0
2446,2020-02-21 04:00,0.0,14.9,100.0,1.3,0.0
2447,2020-02-21 05:00,0.0,15.2,100.0,2.9,0.0
2448,2020-02-21 06:00,0.0,15.9,99.7,1.9,0.0
2449,2020-02-21 07:00,0.2,15.6,100.0,1.6,0.0
2450,2020-02-21 08:00,0.4,15.1,99.7,4.0,0.2
2451,2020-02-21 09:00,1.4,14.0,97.2,6.6,0.4
2452,2020-02-21 10:00,0.0,14.0,99.7,5.4,1.4
2453,2020-02-21 11:00,0.1,14.1,96.6,2.6,0.0
2454,2020-02-21 12:00,0.2,13.8,100.0,1.2,0.1
2455,2020-02-21 13:00,0.0,13.5,100.0,1.1,0.2
2456,2020-02-21 14:00,0.0,12.7,100.0,1.2,0.0
2457,2020-02-21 15:00,0.0,12.0,100.0,1.2,0.0
2458,2020-02-21 16:00,0.0,11.5,100.0,1.3,0.0
2459,2020-02-21 17:00,0.0,11.2,100.0,0.9,0.0
2460,2020-02-21 18:00,0.0,10.9,100.0,1.6,0.0
2461,2020-02-21 19:00,0.0,10.3,100.0,1.8,0.0
2462,2020-02-21 20:00,0.0,10.2,100.0,2.4,0.0
2463,2020-02-21 21:00,0.0,9.5,100.0,1.5,0.0
2464,2020-02-21 22:00,0.0,9.2,100.0,1.4,0.0
2465,2020-02-21 23:00,0.0,9.0,100.0,0.7,0.0
2466,2020-02-22 00:00,0.0,8.2,100.0,1.0,0.0
2467,2020-02-22 01:00,0.0,8.6,100.0,2.0,0.0
2468,2020-02-22 02:00,0.0,8.8,100.0,0.7,0.0
2469,2020-02-22 03:00,0.0,10.7,100.0,0.6,0.0
2470,2020-02-22 04:00,0.0,12.6,100.0,1.8,0.0
2471,2020-02-22 05:00,0.0,13.6,99.0,2.2,0.0
2472,2020-02-22 06:00,0.0,14.9,88.0,1.1,0.0
2473,2020-02-22 07:00,0.0,17.4,68.1,1.5,0.0
2474,2020-02-22 08:00,0.0,18.8,60.3,1.2,0.0
2475,2020-02-22 09:00,0.0,20.0,58.3,1.4,0.0
2476,2020-02-22 10:00,0.0,20.9,50.9,1.3,0.0
2477,2020-02-22 11:00,0.0,21.0,49.4,0.9,0.0
2478,2020-02-22 12:00,0.0,19.3,66.0,1.6,0.0
2479,2020-02-22 13:00,0.0,17.1,82.9,1.65,0.0
2480,2020-02-22 14:00,0.0,14.9,99.8,1.7,0.0
2481,2020-02-22 15:00,0.0,13.9,100.0,2.2,0.0
2482,2020-02-22 16:00,0.0,13.2,100.0,2.0,0.0
2483,2020-02-22 17:00,0.0,12.3,100.0,1.4,0.0
2484,2020-02-22 18:00,0.0,11.7,100.0,1.0,0.0
2485,2020-02-22 19:00,0.0,11.2,100.0,1.4,0.0
2486,2020-02-22 20:00,0.0,11.3,100.0,2.4,0.0
2487,2020-02-22 21:00,0.0,10.8,100.0,1.5,0.0
2488,2020-02-22 22:00,0.0,10.3,100.0,1.35,0.0
2489,2020-02-22 23:00,0.0,9.8,100.0,1.2,0.0
2490,2020-02-23 00:00,0.0,9.5,100.0,1.5,0.0
2491,2020-02-23 01:00,0.0,9.4,100.0,1.3,0.0
2492,2020-02-23 02:00,0.0,9.6,100.0,0.7,0.0
2493,2020-02-23 03:00,0.0,12.0,99.7,0.7,0.0
2494,2020-02-23 04:00,0.0,14.8,89.9,0.9,0.0
2495,2020-02-23 05:00,0.0,17.1,70.9,1.5,0.0
2496,2020-02-23 06:00,0.0,19.5,58.5,1.9,0.0
2497,2020-02-23 07:00,0.0,21.3,45.9,2.6,0.0
2498,2020-02-23 08:00,0.0,22.7,38.9,2.0,0.0
2499,2020-02-23 09:00,0.0,23.4,36.2,2.1,0.0
2500,2020-02-23 10:00,0.0,23.8,33.4,2.1,0.0
2501,2020-02-23 11:00,0.0,23.4,34.4,2.2,0.0
2502,2020-02-23 12:00,0.0,21.6,42.9,1.9,0.0
2503,2020-02-23 13:00,0.0,18.7,59.9,1.7,0.0
2504,2020-02-23 14:00,0.0,17.4,67.7,1.4,0.0
2505,2020-02-23 15:00,0.0,16.5,68.4,2.8,0.0
2506,2020-02-23 16:00,0.0,15.7,71.7,1.8,0.0
2507,2020-02-23 17:00,0.0,14.5,76.5,0.7,0.0
2508,2020-02-23 18:00,0.0,13.3,94.9,1.9,0.0
2509,2020-02-23 19:00,0.0,12.8,97.4,2.2,0.0
2510,2020-02-23 20:00,0.0,11.9,98.7,1.6,0.0
2511,2020-02-23 21:00,0.0,11.0,100.0,0.8,0.0
2512,2020-02-23 22:00,0.0,10.8,100.0,2.2,0.0
2513,2020-02-23 23:00,0.0,10.7,100.0,2.3,0.0
2514,2020-02-24 00:00,0.0,10.3,100.0,1.9,0.0
2515,2020-02-24 01:00,0.0,9.4,100.0,1.0,0.0
2516,2020-02-24 02:00,0.0,10.4,100.0,2.0,0.0
2517,2020-02-24 03:00,0.0,12.9,86.6,0.8,0.0
2518,2020-02-24 04:00,0.0,15.4,66.1,1.6,0.0
2519,2020-02-24 05:00,0.0,17.6,56.2,2.0,0.0
2520,2020-02-24 06:00,0.0,19.8,49.9,1.8,0.0
2521,2020-02-24 07:00,0.0,21.6,38.2,1.6,0.0
2522,2020-02-24 08:00,0.0,22.8,37.9,1.9,0.0
2523,2020-02-24 09:00,0.0,23.5,35.1,1.8,0.0
2524,2020-02-24 10:00,0.0,23.0,30.0,3.4,0.0
2525,2020-02-24 11:00,0.0,22.7,30.0,2.6,0.0
2526,2020-02-24 12:00,0.0,21.4,34.8,2.1,0.0
2527,2020-02-24 13:00,0.0,19.0,46.5,2.0,0.0
2528,2020-02-24 14:00,0.0,17.8,54.4,1.9,0.0
2529,2020-02-24 15:00,0.0,17.4,53.7,1.4,0.0
2530,2020-02-24 16:00,0.0,16.6,58.4,0.9,0.0
2531,2020-02-24 17:00,0.0,15.3,78.8,2.0,0.0
2532,2020-02-24 18:00,0.0,15.3,81.8,3.0,0.0
2533,2020-02-24 19:00,0.0,15.3,77.9,1.3,0.0
2534,2020-02-24 20:00,0.0,14.6,87.3,1.5,0.0
2535,2020-02-24 21:00,0.0,14.2,90.6,1.6,0.0
2536,2020-02-24 22:00,0.0,13.9,94.4,1.9,0.0
2537,2020-02-24 23:00,0.0,13.5,100.0,2.1,0.0
2538,2020-02-25 00:00,0.0,13.2,100.0,1.1,0.0
2539,2020-02-25 01:00,0.2,12.9,100.0,1.2,0.0
2540,2020-02-25 02:00,1.2,12.7,100.0,1.4,0.2
2541,2020-02-25 03:00,0.8,12.9,100.0,3.6,1.2
2542,2020-02-25 04:00,0.4,13.1,100.0,4.4,0.8
2543,2020-02-25 05:00,0.0,15.4,83.6,3.6,0.4
2544,2020-02-25 06:00,0.0,18.8,54.3,1.5,0.0
2545,2020-02-25 07:00,0.0,20.5,51.5,2.1,0.0
2546,2020-02-25 08:00,0.0,20.7,47.4,2.5,0.0
2547,2020-02-25 09:00,0.0,19.9,48.6,2.6,0.0
2548,2020-02-25 10:00,0.0,18.8,51.8,1.7,0.0
2549,2020-02-25 11:00,0.0,17.1,61.6,2.4,0.0
2550,2020-02-25 12:00,0.4,15.7,74.0,1.8,0.0
2551,2020-02-25 13:00,0.8,14.6,90.0,1.5,0.4
2552,2020-02-25 14:00,1.0,13.2,100.0,1.7,0.8
2553,2020-02-25 15:00,0.4,13.0,100.0,2.8,1.0
2554,2020-02-25 16:00,0.8,13.0,100.0,1.3,0.4
2555,2020-02-25 17:00,1.2,12.6,100.0,0.8,0.8
2556,2020-02-25 18:00,1.4,12.5,100.0,2.3,1.2
2557,2020-02-25 19:00,1.0,12.2,100.0,2.2,1.4
2558,2020-02-25 20:00,1.2,12.0,100.0,1.7,1.0
2559,2020-02-25 21:00,1.6,11.9,100.0,1.2,1.2
2560,2020-02-25 22:00,1.2,11.7,100.0,1.3,1.6
2561,2020-02-25 23:00,0.8,11.5,100.0,1.4,1.2
2562,2020-02-26 00:00,0.0,11.4,100.0,1.2,0.8
2563,2020-02-26 01:00,0.0,11.3,100.0,1.5,0.0
2564,2020-02-26 02:00,0.0,11.5,100.0,1.8,0.0
2565,2020-02-26 03:00,0.0,12.4,100.0,2.2,0.0
2566,2020-02-26 04:00,0.0,14.0,91.9,1.2,0.0
2567,2020-02-26 05:00,0.0,14.9,86.5,1.5,0.0
2568,2020-02-26 06:00,0.0,14.8,99.8,1.8,0.0
2569,2020-02-26 07:00,0.0,15.2,93.2,2.0,0.0
2570,2020-02-26 08:00,0.0,15.5,68.9,2.1,0.0
2571,2020-02-26 09:00,0.0,15.0,79.2,2.2,0.0
2572,2020-02-26 10:00,0.0,14.8,83.6,1.4,0.0
2573,2020-02-26 11:00,0.0,14.6,89.5,1.7,0.0
2574,2020-02-26 12:00,0.0,14.3,91.7,1.2,0.0
2575,2020-02-26 13:00,0.0,13.9,99.7,1.9,0.0
2576,2020-02-26 14:00,0.0,13.4,99.85,1.55,0.0
2577,2020-02-26 15:00,0.0,12.9,100.0,1.2,0.0
2578,2020-02-26 16:00,0.0,12.7,100.0,0.7,0.0
2579,2020-02-26 17:00,0.0,12.4,100.0,0.8,0.0
2580,2020-02-26 18:00,0.0,12.4,100.0,1.4,0.0
2581,2020-02-26 19:00,0.0,12.3,100.0,1.0,0.0
2582,2020-02-26 20:00,0.0,12.0,100.0,1.1,0.0
2583,2020-02-26 21:00,0.0,11.6,100.0,0.9,0.0
2584,2020-02-26 22:00,0.0,11.3,100.0,0.7,0.0
2585,2020-02-26 23:00,0.0,11.2,100.0,0.9,0.0
2586,2020-02-27 00:00,0.0,11.2,100.0,1.1,0.0
2587,2020-02-27 01:00,0.0,11.1,100.0,0.9,0.0
2588,2020-02-27 02:00,0.0,11.3,100.0,0.9,0.0
2589,2020-02-27 03:00,0.0,12.0,100.0,1.0,0.0
2590,2020-02-27 04:00,0.0,13.1,99.4,1.6,0.0
2591,2020-02-27 05:00,0.0,14.3,91.0,1.9,0.0
2592,2020-02-27 06:00,0.0,15.9,78.8,1.9,0.0
2593,2020-02-27 07:00,0.0,17.4,71.3,2.5,0.0
2594,2020-02-27 08:00,0.0,18.6,66.2,2.7,0.0
2595,2020-02-27 09:00,0.0,19.7,59.8,2.5,0.0
2596,2020-02-27 10:00,0.0,19.5,58.0,2.0,0.0
2597,2020-02-27 11:00,0.0,18.7,62.3,1.7,0.0
2598,2020-02-27 12:00,0.0,18.1,69.25,1.45,0.0
2599,2020-02-27 13:00,0.0,17.5,76.2,1.2,0.0
2600,2020-02-27 14:00,0.0,16.5,85.7,1.2,0.0
2601,2020-02-27 15:00,0.0,15.9,92.4,0.9,0.0
2602,2020-02-27 16:00,0.0,15.4,98.2,1.0,0.0
2603,2020-02-27 17:00,0.0,14.6,100.0,1.0,0.0
2604,2020-02-27 18:00,0.0,14.2,100.0,0.8,0.0
2605,2020-02-27 19:00,0.0,13.3,100.0,0.8,0.0
2606,2020-02-27 20:00,0.0,12.5,100.0,1.0,0.0
2607,2020-02-27 21:00,0.0,12.1,100.0,0.9,0.0
2608,2020-02-27 22:00,0.0,11.4,100.0,0.6,0.0
2609,2020-02-27 23:00,0.0,11.4,100.0,0.8,0.0
2610,2020-02-28 00:00,0.0,11.0,100.0,0.8,0.0
2611,2020-02-28 01:00,0.0,11.2,100.0,0.8,0.0
2612,2020-02-28 02:00,0.0,11.5,100.0,0.9,0.0
2613,2020-02-28 03:00,0.0,13.6,99.9,0.9,0.0
2614,2020-02-28 04:00,0.0,16.2,90.3,1.0,0.0
2615,2020-02-28 05:00,0.0,17.8,74.0,1.9,0.0
2616,2020-02-28 06:00,0.0,19.6,59.9,2.1,0.0
2617,2020-02-28 07:00,0.0,21.0,52.7,2.5,0.0
2618,2020-02-28 08:00,0.0,21.5,47.8,2.1,0.0
2619,2020-02-28 09:00,0.0,21.4,47.3,2.6,0.0
2620,2020-02-28 10:00,0.0,21.0,48.6,2.7,0.0
2621,2020-02-28 11:00,0.0,20.7,50.3,2.3,0.0
2622,2020-02-28 12:00,0.0,19.6,60.4,1.4,0.0
2623,2020-02-28 13:00,0.0,18.2,71.5,1.0,0.0
2624,2020-02-28 14:00,0.0,16.1,95.7,1.6,0.0
2625,2020-02-28 15:00,0.0,15.1,100.0,1.6,0.0
2626,2020-02-28 16:00,0.0,14.3,100.0,1.2,0.0
2627,2020-02-28 17:00,0.0,13.7,100.0,1.5,0.0
2628,2020-02-28 18:00,0.0,13.0,100.0,1.4,0.0
2629,2020-02-28 19:00,0.0,12.6,100.0,1.7,0.0
2630,2020-02-28 20:00,0.0,12.1,100.0,1.2,0.0
2631,2020-02-28 21:00,0.0,11.5,100.0,1.1,0.0
2632,2020-02-28 22:00,0.0,11.3,100.0,1.5,0.0
2633,2020-02-28 23:00,0.0,10.6,100.0,0.6,0.0
2634,2020-02-29 00:00,0.0,10.4,100.0,0.6,0.0
2635,2020-02-29 01:00,0.0,9.8,100.0,0.5,0.0
2636,2020-02-29 02:00,0.0,11.0,100.0,1.9,0.0
2637,2020-02-29 03:00,0.0,13.3,100.0,1.2,0.0
2638,2020-02-29 04:00,0.0,15.6,77.6,0.9,0.0
2639,2020-02-29 05:00,0.0,17.6,69.1,1.7,0.0
2640,2020-02-29 06:00,0.0,19.8,56.9,2.1,0.0
2641,2020-02-29 07:00,0.0,21.6,49.3,2.3,0.0
2642,2020-02-29 08:00,0.0,23.1,43.4,2.4,0.0
2643,2020-02-29 09:00,0.0,24.0,40.8,2.6,0.0
2644,2020-02-29 10:00,0.0,24.1,38.4,2.4,0.0
2645,2020-02-29 11:00,0.0,23.8,39.9,2.2,0.0
2646,2020-02-29 12:00,0.0,22.8,45.6,2.0,0.0
2647,2020-02-29 13:00,0.0,20.5,55.1,1.6,0.0
2648,2020-02-29 14:00,0.0,18.1,72.1,1.6,0.0
2649,2020-02-29 15:00,0.0,16.9,88.8,1.9,0.0
2650,2020-02-29 16:00,0.0,15.7,98.1,1.5,0.0
2651,2020-02-29 17:00,0.0,15.0,99.05,1.9,0.0
2652,2020-02-29 18:00,0.0,14.3,100.0,2.3,0.0
2653,2020-02-29 19:00,0.0,13.9,100.0,1.9,0.0
2654,2020-02-29 20:00,0.0,13.3,100.0,1.0,0.0
2655,2020-02-29 21:00,0.0,12.8,100.0,1.2,0.0
2656,2020-02-29 22:00,0.0,12.5,100.0,1.1,0.0
2657,2020-02-29 23:00,0.0,12.4,100.0,1.8,0.0
2658,2020-03-01 00:00,0.0,12.1,100.0,1.4,0.0
2659,2020-03-01 01:00,0.0,11.7,100.0,0.9,0.0
2660,2020-03-01 02:00,0.0,12.1,100.0,1.4,0.0
2661,2020-03-01 03:00,0.0,14.3,99.7,1.6,0.0
2662,2020-03-01 04:00,0.0,16.7,77.0,1.0,0.0
2663,2020-03-01 05:00,0.0,17.7,71.8,1.7,0.0
2664,2020-03-01 06:00,0.0,18.9,64.7,1.2,0.0
2665,2020-03-01 07:00,0.0,19.8,59.9,1.4,0.0
2666,2020-03-01 08:00,0.0,20.4,57.0,1.4,0.0
2667,2020-03-01 09:00,0.0,21.5,56.1,1.3,0.0
2668,2020-03-01 10:00,0.0,21.4,57.6,1.1,0.0
2669,2020-03-01 11:00,0.0,19.5,80.8,2.2,0.0
2670,2020-03-01 12:00,0.6,17.8,98.6,3.4,0.0
2671,2020-03-01 13:00,0.2,16.3,94.7,4.5,0.6
2672,2020-03-01 14:00,0.0,15.3,96.4,2.7,0.2
2673,2020-03-01 15:00,0.0,15.2,93.5,1.7,0.0
2674,2020-03-01 16:00,0.0,14.1,98.7,1.1,0.0
2675,2020-03-01 17:00,0.0,12.7,100.0,1.4,0.0
2676,2020-03-01 18:00,0.0,12.7,100.0,2.0,0.0
2677,2020-03-01 19:00,0.0,12.25,100.0,1.95,0.0
2678,2020-03-01 20:00,0.0,11.8,100.0,1.9,0.0
2679,2020-03-01 21:00,0.0,11.2,100.0,1.3,0.0
2680,2020-03-01 22:00,0.0,10.7,100.0,1.2,0.0
2681,2020-03-01 23:00,0.0,10.8,100.0,1.5,0.0
2682,2020-03-02 00:00,0.0,10.7,100.0,2.3,0.0
2683,2020-03-02 01:00,0.0,10.4,100.0,1.5,0.0
2684,2020-03-02 02:00,0.0,10.8,100.0,0.8,0.0
2685,2020-03-02 03:00,0.0,13.4,97.0,1.2,0.0
2686,2020-03-02 04:00,0.0,16.4,75.8,1.1,0.0
2687,2020-03-02 05:00,0.0,18.6,64.2,2.0,0.0
2688,2020-03-02 06:00,0.0,20.5,57.1,2.3,0.0
2689,2020-03-02 07:00,0.0,22.0,49.1,2.3,0.0
2690,2020-03-02 08:00,0.0,23.1,43.7,2.3,0.0
2691,2020-03-02 09:00,0.0,23.8,38.5,2.6,0.0
2692,2020-03-02 10:00,0.0,21.5,43.9,4.7,0.0
2693,2020-03-02 11:00,0.0,20.7,43.9,3.9,0.0
2694,2020-03-02 12:00,0.0,19.5,49.3,1.8,0.0
2695,2020-03-02 13:00,0.0,18.4,53.6,1.9,0.0
2696,2020-03-02 14:00,0.0,16.7,65.5,1.9,0.0
2697,2020-03-02 15:00,0.0,15.5,76.9,2.4,0.0
2698,2020-03-02 16:00,0.0,15.3,77.8,1.0,0.0
2699,2020-03-02 17:00,0.0,14.8,83.8,1.2,0.0
2700,2020-03-02 18:00,0.0,14.0,92.9,0.8,0.0
2701,2020-03-02 19:00,0.0,13.1,100.0,1.3,0.0
2702,2020-03-02 20:00,0.0,12.7,100.0,1.4,0.0
2703,2020-03-02 21:00,0.0,12.1,100.0,1.4,0.0
2704,2020-03-02 22:00,0.0,12.0,100.0,1.0,0.0
2705,2020-03-02 23:00,0.0,11.4,100.0,1.6,0.0
2706,2020-03-03 00:00,0.0,10.8,100.0,1.0,0.0
2707,2020-03-03 01:00,0.0,10.5,100.0,1.0,0.0
2708,2020-03-03 02:00,0.0,11.6,100.0,1.9,0.0
2709,2020-03-03 03:00,0.0,13.9,94.1,0.7,0.0
2710,2020-03-03 04:00,0.0,16.5,76.4,1.0,0.0
2711,2020-03-03 05:00,0.0,19.1,58.3,1.4,0.0
2712,2020-03-03 06:00,0.0,21.2,46.7,2.0,0.0
2713,2020-03-03 07:00,0.0,22.6,43.6,2.3,0.0
2714,2020-03-03 08:00,0.0,23.5,41.8,2.5,0.0
2715,2020-03-03 09:00,0.0,24.0,39.1,2.4,0.0
2716,2020-03-03 10:00,0.0,23.5,41.4,2.7,0.0
2717,2020-03-03 11:00,0.0,22.6,45.8,3.4,0.0
2718,2020-03-03 12:00,30.0,11.3,98.3,4.6,0.0
2719,2020-03-03 13:00,0.2,12.9,100.0,1.0,30.0
2720,2020-03-03 14:00,0.0,13.1,100.0,1.4,0.2
2721,2020-03-03 15:00,0.0,12.9,100.0,2.3,0.0
2722,2020-03-03 16:00,0.0,13.2,100.0,2.0,0.0
2723,2020-03-03 17:00,0.0,12.6,100.0,1.1,0.0
2724,2020-03-03 18:00,0.0,12.0,100.0,0.9,0.0
2725,2020-03-03 19:00,0.0,11.5,100.0,1.0,0.0
2726,2020-03-03 20:00,0.0,11.0,100.0,1.1,0.0
2727,2020-03-03 21:00,0.0,11.1,100.0,2.4,0.0
2728,2020-03-03 22:00,0.0,10.8,100.0,2.1,0.0
2729,2020-03-03 23:00,0.0,10.5,100.0,1.8,0.0
2730,2020-03-04 00:00,0.0,10.0,100.0,1.3,0.0
2731,2020-03-04 01:00,0.2,10.3,100.0,1.5,0.0
2732,2020-03-04 02:00,0.0,11.2,100.0,1.1,0.2
2733,2020-03-04 03:00,0.0,13.2,99.9,0.6,0.0
2734,2020-03-04 04:00,0.0,16.0,85.7,1.0,0.0
2735,2020-03-04 05:00,0.0,17.6,79.6,2.0,0.0
2736,2020-03-04 06:00,0.0,20.1,57.8,2.2,0.0
2737,2020-03-04 07:00,0.0,21.5,52.3,2.5,0.0
2738,2020-03-04 08:00,0.0,22.6,48.6,2.3,0.0
2739,2020-03-04 09:00,0.0,23.1,45.8,2.5,0.0
2740,2020-03-04 10:00,0.0,22.4,44.7,2.7,0.0
2741,2020-03-04 11:00,0.0,20.8,44.3,2.3,0.0
2742,2020-03-04 12:00,0.0,18.5,71.8,3.7,0.0
2743,2020-03-04 13:00,0.8,15.3,82.7,6.3,0.0
2744,2020-03-04 14:00,0.0,14.4,88.8,5.3,0.8
2745,2020-03-04 15:00,0.0,14.1,90.8,3.0,0.0
2746,2020-03-04 16:00,0.0,14.0,91.4,1.5,0.0
2747,2020-03-04 17:00,0.0,13.4,99.4,1.9,0.0
2748,2020-03-04 18:00,0.0,12.8,100.0,1.7,0.0
2749,2020-03-04 19:00,0.0,11.9,100.0,1.2,0.0
2750,2020-03-04 20:00,0.0,11.6,100.0,2.1,0.0
2751,2020-03-04 21:00,0.0,11.2,100.0,2.4,0.0
2752,2020-03-04 22:00,0.0,10.9,100.0,1.8,0.0
2753,2020-03-04 23:00,0.0,10.5,100.0,1.4,0.0
2754,2020-03-05 00:00,0.0,10.6,100.0,1.9,0.0
2755,2020-03-05 01:00,0.0,10.3,100.0,1.4,0.0
2756,2020-03-05 02:00,0.0,10.9,100.0,0.6,0.0
2757,2020-03-05 03:00,0.0,13.3,96.3,0.9,0.0
2758,2020-03-05 04:00,0.0,15.8,73.2,0.8,0.0
2759,2020-03-05 05:00,0.0,18.2,58.4,1.2,0.0
2760,2020-03-05 06:00,0.0,20.3,49.8,2.0,0.0
2761,2020-03-05 07:00,0.0,21.5,48.3,2.5,0.0
2762,2020-03-05 08:00,0.0,22.6,43.7,2.7,0.0
2763,2020-03-05 09:00,0.0,23.0,42.0,2.6,0.0
2764,2020-03-05 10:00,0.0,23.2,41.8,2.4,0.0
2765,2020-03-05 11:00,0.0,22.9,41.2,2.2,0.0
2766,2020-03-05 12:00,0.0,21.5,47.1,1.6,0.0
2767,2020-03-05 13:00,0.0,18.9,66.1,1.5,0.0
2768,2020-03-05 14:00,0.0,17.4,82.0,1.9,0.0
2769,2020-03-05 15:00,0.0,16.4,89.5,2.0,0.0
2770,2020-03-05 16:00,0.0,16.1,90.3,1.0,0.0
2771,2020-03-05 17:00,0.0,15.8,88.0,0.8,0.0
2772,2020-03-05 18:00,0.0,15.3,91.4,1.3,0.0
2773,2020-03-05 19:00,0.0,15.2,99.2,2.4,0.0
2774,2020-03-05 20:00,0.0,15.0,99.5,1.8,0.0
2775,2020-03-05 21:00,0.0,15.1,94.6,1.2,0.0
2776,2020-03-05 22:00,0.0,14.6,99.5,1.1,0.0
2777,2020-03-05 23:00,0.0,14.9,76.5,1.6,0.0
2778,2020-03-06 00:00,0.0,14.3,87.2,1.6,0.0
2779,2020-03-06 01:00,0.0,13.6,98.5,2.8,0.0
2780,2020-03-06 02:00,0.0,13.9,87.8,3.0,0.0
2781,2020-03-06 03:00,0.0,16.1,70.4,1.6,0.0
2782,2020-03-06 04:00,0.0,18.1,61.9,1.5,0.0
2783,2020-03-06 05:00,0.0,20.0,53.1,2.1,0.0
2784,2020-03-06 06:00,0.0,20.8,45.6,2.1,0.0
2785,2020-03-06 07:00,0.0,22.4,35.7,1.6,0.0
2786,2020-03-06 08:00,0.0,23.2,31.8,1.5,0.0
2787,2020-03-06 09:00,0.0,23.0,36.9,2.5,0.0
2788,2020-03-06 10:00,0.0,23.3,33.5,2.3,0.0
2789,2020-03-06 11:00,0.0,22.9,36.9,1.9,0.0
2790,2020-03-06 12:00,0.0,21.3,47.5,1.7,0.0
2791,2020-03-06 13:00,0.0,20.0,57.2,1.0,0.0
2792,2020-03-06 14:00,0.0,18.0,72.9,1.3,0.0
2793,2020-03-06 15:00,0.0,16.8,81.5,2.2,0.0
2794,2020-03-06 16:00,0.0,16.1,84.5,1.0,0.0
2795,2020-03-06 17:00,0.0,15.5,89.3,1.5,0.0
2796,2020-03-06 18:00,0.0,15.7,91.6,1.7,0.0
2797,2020-03-06 19:00,0.0,15.4,95.5,1.3,0.0
2798,2020-03-06 20:00,0.0,15.6,88.6,2.2,0.0
2799,2020-03-06 21:00,7.0,14.7,99.6,1.7,0.0
2800,2020-03-06 22:00,9.2,12.7,100.0,2.0,7.0
2801,2020-03-06 23:00,5.4,12.1,100.0,2.5,9.2
2802,2020-03-07 00:00,3.0,11.8,100.0,2.9,5.4
2803,2020-03-07 01:00,0.6,11.6,100.0,3.1,3.0
2804,2020-03-07 02:00,0.0,11.7,100.0,3.1,0.6
2805,2020-03-07 03:00,0.0,12.3,100.0,1.8,0.0
2806,2020-03-07 04:00,0.0,13.0,97.2,1.7,0.0
2807,2020-03-07 05:00,0.0,14.0,97.5,1.4,0.0
2808,2020-03-07 06:00,0.0,15.3,88.4,1.1,0.0
2809,2020-03-07 07:00,0.0,18.6,52.6,1.8,0.0
2810,2020-03-07 08:00,0.2,19.6,46.2,2.9,0.0
2811,2020-03-07 09:00,0.0,20.2,45.9,2.6,0.2
2812,2020-03-07 10:00,0.0,20.3,48.4,3.0,0.0
2813,2020-03-07 11:00,0.0,20.3,50.6,2.0,0.0
2814,2020-03-07 12:00,0.0,19.6,52.3,1.9,0.0
2815,2020-03-07 13:00,0.0,17.1,69.3,1.9,0.0
2816,2020-03-07 14:00,0.0,15.4,82.4,1.9,0.0
2817,2020-03-07 15:00,0.0,14.5,90.6,2.1,0.0
2818,2020-03-07 16:00,0.0,13.7,98.8,1.7,0.0
2819,2020-03-07 17:00,0.0,13.2,100.0,1.9,0.0
2820,2020-03-07 18:00,0.0,12.6,100.0,0.7,0.0
2821,2020-03-07 19:00,0.0,12.0,100.0,1.6,0.0
2822,2020-03-07 20:00,0.0,11.9,100.0,1.7,0.0
2823,2020-03-07 21:00,0.0,11.2,100.0,1.3,0.0
2824,2020-03-07 22:00,0.0,10.7,100.0,1.2,0.0
2825,2020-03-07 23:00,0.0,10.2,100.0,1.3,0.0
2826,2020-03-08 00:00,0.0,10.4,100.0,2.0,0.0
2827,2020-03-08 01:00,0.0,9.6,100.0,1.3,0.0
2828,2020-03-08 02:00,0.0,10.7,100.0,1.4,0.0
2829,2020-03-08 03:00,0.0,13.4,87.5,0.7,0.0
2830,2020-03-08 04:00,0.0,15.8,69.0,1.3,0.0
2831,2020-03-08 05:00,0.0,17.7,58.4,2.1,0.0
2832,2020-03-08 06:00,0.0,19.2,55.6,2.8,0.0
2833,2020-03-08 07:00,0.0,20.7,52.7,2.7,0.0
2834,2020-03-08 08:00,0.0,21.6,49.2,2.9,0.0
2835,2020-03-08 09:00,0.0,22.7,45.1,2.6,0.0
2836,2020-03-08 10:00,0.0,23.5,41.5,2.2,0.0
